ID_t,Nb_of_incident,Electrical_length,Service_date,Length_climate_hazard_plan,Length_fragile_section,Nb_of_anomaly,Year_helicopter_flight,y_pred
20968,3.0,663.0,40,1.372,1.0610000037,33.0,5,0
75119,2.0,746.0,27,6.91709901647,2.997,0.0,2,1
37676,1.0,434.0,34,7.85119252014,12.66619251967,0.0,5,1
30999,0.0,659.0,41,5.648999999999999,21.04199996948,10.0,3,0
10715,2.0,125.0,36,0.129,1.58,0.0,1,1
13319,0.0,59.0,32,0.435,1.26773057556,6.0,3,0
4487,0.0,16.0,44,0.617,0.622,0.0,2,0
50480,0.0,383.0,40,0.0,0.0,0.0,3,0
63890,0.0,178.0,23,0.2720000000000003,0.996,4.0,3,0
47898,0.0,456.0,50,1.352,0.231,4.0,3,0
23106,0.0,45.0,43,0.0,0.0,0.0,5,0
2652,0.0,160.0,39,0.402,0.0,0.0,2,0
41113,2.0,263.0,34,4.429,14.22499999237,0.0,5,1
39081,1.0,759.0,46,3.406,14.35800001526,0.0,5,1
35423,0.0,407.0,34,0.047,14.69359999752,0.0,1,0
14593,1.0,99.0,40,0.2379999999999999,1.206,22.0,2,0
75515,2.0,122.0,54,3.036,5.03600000083,0.0,1,1
90505,2.0,493.0,44,0.198,9.82900003737,5.0,3,1
42455,1.0,221.0,36,0.184,0.456,0.0,1,0
700,0.0,104.0,50,3.765,0.814,0.0,1,0
64627,2.0,25.0,29,5.095999999999999,4.967578269960001,0.0,2,1
56792,2.0,210.0,36,1.038,4.044,13.0,3,0
12071,0.0,378.3602294921875,36,0.142,1.95121324158,4.0,2,0
80060,3.0,282.0,43,6.074,8.251735488889999,0.0,5,1
35347,0.0,124.0,52,0.047,14.69359999752,0.0,1,1
60976,3.0,59.0,38,3.573,2.064,0.0,5,1
2925,0.0,161.0,32,0.122,1.74948947144,0.0,1,0
16241,1.0,375.0,36,0.8,3.789,0.0,2,1
40837,0.0,267.0,45,1.594,17.19399996948,0.0,1,1
82457,0.0,225.7356872558594,39,5.576,1.48946042037,1.0,3,0
20096,0.0,217.0,53,0.603,4.13700000095,0.0,5,1
7022,1.0,121.0,35,0.5840000000000001,2.02319139742,2.0,3,0
44606,0.0,54.0,45,0.468,0.0,0.0,5,0
59686,1.0,231.0,22,2.444,1.26807049561,0.0,1,0
83030,0.0,60.0,36,0.504,0.158,1.0,3,0
18604,0.0,1.256738662719727,38,0.0,2.52499998748,0.0,4,0
67768,1.0,35.0,31,0.9469999999999998,4.641,0.0,1,0
91136,1.0,149.6674499511719,35,0.011,0.424,0.0,1,0
3160,0.0,298.0,39,0.742,1.09,4.0,3,0
62021,0.0,440.0,42,2.385,0.26511373901,0.0,5,0
3875,0.0,903.0,37,2.587,2.3654903717,0.0,1,0
19120,1.0,32.0,52,5.90090245055,2.39790245055,1.0,3,1
76846,0.0,45.0,53,0.436,0.8453658905,0.0,5,1
42451,1.0,84.0,28,0.184,0.456,0.0,1,0
20918,3.0,455.0,38,1.372,1.0610000037,33.0,5,0
31866,0.0,144.0,32,1.014,3.95720690918,9.0,3,0
29300,0.0,431.0,41,8.45199999618,0.303,13.0,3,0
78761,1.0,116.0,34,4.329,4.528,7.0,3,0
75701,0.0,22.0,37,0.017,3.30641824448,14.0,3,0
46477,2.0,711.0,43,2.01569329834,3.681,0.0,1,1
77036,0.0,660.0,37,9.515,7.63401967644,0.0,1,0
88126,0.0,396.0,33,0.0,2.05439041138,0.0,2,0
9567,0.0,164.0,20,0.185,0.182,0.0,1,0
17819,0.0,245.0,38,1.80019143963,0.0,5.0,3,0
359,0.0,98.0,48,1.285,3.16443115234,0.0,2,0
56871,0.0,216.0,34,3.313000000000001,7.54994763404,0.0,5,0
25172,0.0,289.0,41,7.5271131134,2.1241131134,0.0,1,0
2307,0.0,270.0,34,0.0,0.0,0.0,1,0
50847,0.0,180.0,36,0.548,1.61003908539,0.0,1,0
82161,1.0,355.0,38,2.918,2.93500505066,0.0,1,1
80796,0.0,22.0,38,1.334,5.689040801999999,0.0,2,0
11654,3.0,172.0,39,4.143,1.08800000763,0.0,1,1
19679,0.0,23.0,51,3.00421168184,1.29621168184,0.0,2,1
19764,0.0,188.0,31,0.0,0.0,6.0,3,0
30458,0.0,69.0,43,3.259999999999999,8.65899998855,2.0,3,0
3610,1.0,340.0,24,0.68,0.432,2.0,3,0
57633,0.0,65.0,36,1.26,0.754,0.0,5,0
46166,0.0,251.0,38,5.706,0.763,10.0,3,0
88596,1.0,245.0,8,3.535,15.67397294617,0.0,5,0
34577,1.0,235.0,45,0.75,13.74540148926,0.0,1,1
9336,2.0,126.0,63,0.843,3.54999999237,0.0,2,1
3576,3.0,64.0,38,1.372,1.0610000037,33.0,5,0
87731,2.0,59.08942413330078,45,5.339000000000001,4.68933903504,0.0,5,1
70247,0.0,220.0,42,5.0,4.217,0.0,1,0
62910,0.0,95.0,37,2.746,0.114,0.0,1,0
70430,3.0,45.0,43,10.185,5.475,0.0,1,1
52445,0.0,91.0,43,2.926,0.97918595886,0.0,5,0
57040,1.0,500.0,42,3.049,0.139,5.0,3,0
29440,0.0,421.0,47,8.506,0.953,0.0,5,1
8016,0.0,505.0,34,0.482,0.0,7.0,3,0
54935,0.0,84.0,44,3.313000000000001,7.54994763404,0.0,5,1
827,1.0,243.0,33,1.15,4.96799999523,4.0,3,0
12979,0.0,15.0,44,0.4230000000000002,2.58,0.0,1,0
60183,3.0,100.0,35,3.573,2.064,0.0,5,1
4062,1.0,508.0,37,6.531,6.01,0.0,2,1
64770,1.0,246.0932464599609,37,2.293,3.55778878784,0.0,1,1
57453,0.0,196.0,54,1.221,0.0,0.0,5,1
54634,0.0,144.0,44,0.093,0.033,0.0,5,0
46262,0.0,1.567510962486267,47,5.3788388313,1.26070684052,1.0,3,0
49469,0.0,138.0,64,3.406,3.637,6.0,3,0
77750,0.0,105.0,29,2.5,4.97600000155,9.0,3,0
865,1.0,143.0,49,1.15,4.96799999523,4.0,3,1
49046,0.0,426.0,50,0.548,1.61003908539,0.0,1,0
13625,2.0,132.0,30,0.0,1.006,0.0,1,1
23033,1.0,101.0,47,4.013,2.13117961121,0.0,1,1
23905,0.0,688.0,42,6.811886810300001,0.0,0.0,5,0
42280,1.0,129.0,35,1.794,0.549,0.0,1,0
2492,0.0,210.0,28,1.202,0.0,0.0,1,0
12987,0.0,68.0,42,0.0,0.0,4.0,3,0
84204,1.0,37.36682891845703,34,0.673,1.105,3.0,3,0
47984,1.0,147.0,44,1.734,3.857,0.0,3,1
19283,0.0,72.0,37,6.366,1.359,0.0,2,0
8349,0.0,609.0,44,2.137,3.074,0.0,2,0
35781,0.0,559.0,30,1.405,20.79692731476,11.0,3,0
68054,1.0,430.0,65,2.233,3.64887834978,0.0,2,1
56584,0.0,338.0,42,2.867,0.207,0.0,5,0
23518,0.0,505.0,65,8.173,4.089,0.0,1,1
41563,1.0,56.0,41,0.675,1.481,0.0,5,1
15189,0.0,485.0,64,0.13,1.15,0.0,1,1
24246,0.0,85.0,49,2.37,1.206,4.0,5,0
69507,0.0,280.0,23,2.5,4.97600000155,9.0,3,0
61034,1.0,97.0,35,4.917,2.383,0.0,3,1
91517,2.0,231.0,3,2.266,0.805,0.0,1,0
8753,1.0,402.0,38,3.940000000000001,4.56918841171,0.0,1,1
27748,1.0,436.0,43,6.407,0.0,0.0,5,1
60835,1.0,333.0,48,1.966,1.331,6.0,3,0
35580,1.0,288.0,26,4.098,35.98626702223,0.0,1,1
17043,0.0,189.0,37,2.33394049072,1.11246948242,0.0,1,0
55616,1.0,42.0,38,1.367,1.32,0.0,1,1
14508,1.0,834.0,43,4.02,3.48200000453,9.0,3,0
11850,0.0,23.0,36,0.435,1.26773057556,6.0,3,0
60540,1.0,229.0,35,4.699,0.242,4.0,3,0
41500,0.0,381.0,34,3.345000000000001,2.529,0.0,5,0
49609,1.0,312.0,45,0.973,2.34600000167,0.0,1,1
2064,0.0,711.0,36,0.547,0.505,0.0,1,0
31272,0.0,647.0,38,2.341,3.531,3.0,3,0
75106,2.0,656.0,22,6.91709901647,2.997,0.0,2,1
63706,2.0,30.0,40,13.20959788704,1.46659788513,11.0,3,0
56908,0.0,814.0,33,2.561,0.8313137130699999,13.0,3,0
54938,0.0,195.0,31,3.406,0.211,4.0,3,0
37500,0.0,101.0,49,6.857,25.18310520697,4.0,3,1
3013,0.0,518.0,29,2.435,0.78,0.0,2,0
83575,0.0,90.43882751464844,36,0.3935036087,0.6345036087,0.0,1,0
90168,3.0,99.85800170898438,36,1.383,6.204,5.0,3,1
51425,1.0,578.578125,34,4.742,1.165,0.0,1,0
44389,1.0,30.0,37,1.993,4.15,0.0,1,1
77945,0.0,329.0,28,1.39,1.232,0.0,2,0
24527,0.0,179.0,47,0.4,4.28900000763,0.0,1,0
60722,0.0,272.0,30,2.638,1.909,0.0,5,0
69550,0.0,50.0,37,1.39,1.232,0.0,2,0
19303,0.0,69.0,36,0.8599999999999999,3.93199999284,0.0,1,0
91670,0.0,712.301025390625,33,2.587,2.3654903717,0.0,1,0
15808,0.0,482.0,33,2.358,4.84443856812,0.0,2,0
38203,3.0,125.0,34,12.1896642344,15.92766422677,0.0,5,1
73837,0.0,570.0,67,1.888,5.054,0.0,1,1
19611,0.0,724.0,30,0.062,0.284,0.0,2,0
54648,0.0,279.0,36,0.289,0.833,0.0,5,0
88366,2.0,469.4763488769531,34,8.365,3.78896025848,0.0,1,1
46493,2.0,133.0,34,7.984,3.613,12.0,3,0
66946,0.0,75.0,34,0.396,2.50800000692,0.0,1,0
76078,5.0,605.0,35,8.139,7.31989419556,13.0,2,1
82013,0.0,30.0,39,2.005,1.137,2.0,3,0
29651,1.0,217.0,43,3.59,0.951,0.0,5,1
85024,1.0,958.0,40,2.076,5.71999997687,0.0,5,1
87508,1.0,195.0,9,1.31340118408,1.981,17.0,3,0
13455,0.0,390.0,36,0.0,0.627,0.0,2,0
27324,1.0,230.0,33,6.05572755719,1.19400494671,4.0,3,0
22960,1.0,219.0,45,5.125999999999999,3.997,0.0,1,1
68119,0.0,478.0,43,3.324,4.124,0.0,2,0
16459,0.0,446.0,36,0.222,0.596,0.0,1,0
89817,0.0,101.0,29,3.164,1.019,0.0,5,0
30006,1.0,43.0,34,1.772,4.25655876923,0.0,1,0
81194,0.0,102.0,28,4.416,1.04056793213,0.0,1,0
50316,1.0,961.0,43,1.367,1.32,0.0,1,1
19713,0.0,402.0,43,0.348,1.548,0.0,1,0
59529,3.0,127.0,38,0.882,3.09,0.0,5,1
32511,1.0,374.0,38,5.066,23.65980487442,0.0,5,1
5093,0.0,33.0,26,2.207,0.657,0.0,1,0
31522,0.0,20.0,31,1.608,8.426039428709998,0.0,5,0
76762,0.0,320.0,35,4.001,3.675,0.0,2,0
30041,0.0,486.0,50,9.03999998474,0.351,9.0,3,0
34199,0.0,72.0,29,5.858000000000001,9.458,0.0,5,0
68294,2.0,166.0,44,3.805,8.301999990459999,7.0,3,1
81119,0.0,182.0,41,4.416,1.04056793213,0.0,1,0
77651,1.0,380.0,46,3.011,4.336,0.0,2,1
58472,2.0,308.0,36,13.20959788704,1.46659788513,11.0,3,0
28180,1.0,230.0,48,8.367665778150002,1.135,0.0,1,1
70616,3.0,371.0,28,6.074,8.251735488889999,0.0,5,1
14245,0.0,666.0,36,0.9309999999999999,0.0,0.0,2,0
19238,1.0,132.0,41,0.2379999999999999,1.206,22.0,2,0
62727,1.0,105.0,27,0.1929999999999995,0.273,0.0,1,0
85502,1.0,477.2396545410156,35,6.05572755719,1.19400494671,4.0,3,0
64776,1.0,329.0,37,2.293,3.55778878784,0.0,1,1
89957,2.0,1.389500021934509,32,3.467000000000001,8.88228168917,0.0,2,1
87748,0.0,171.0,9,2.33394049072,1.11246948242,0.0,1,0
29895,0.0,257.0,34,0.4,4.28900000763,0.0,1,0
32299,0.0,510.0,34,1.026,9.40699996948,11.0,3,0
58162,1.0,230.0,35,2.168999999999999,1.80100000382,0.0,1,0
5061,1.0,127.0,31,1.388,0.0,0.0,2,0
75263,0.0,808.0,44,2.415,2.22749927521,0.0,1,0
81219,1.0,30.0,60,2.773,6.83111849951,0.0,2,1
35187,1.0,31.0,32,5.066,23.65980487442,0.0,5,1
78618,0.0,10.0,52,0.0,0.0,0.0,5,1
66726,0.0,382.0,34,0.208,0.193,0.0,1,0
49012,0.0,87.0,50,0.548,1.61003908539,0.0,1,0
84685,0.0,164.5968780517578,43,3.238,1.129,0.0,1,0
48675,0.0,613.0,31,3.406,3.637,6.0,3,0
6469,1.0,235.0,30,0.0,0.533,0.0,2,0
54037,0.0,67.0,42,3.161,1.16,0.0,5,0
35014,0.0,230.0,31,5.93435848236,7.07835848236,0.0,5,0
58165,1.0,441.0,35,2.168999999999999,1.80100000382,0.0,1,0
1363,2.0,311.0,40,1.482,3.03796879578,0.0,2,1
88261,3.0,463.4591064453125,42,9.58,0.872,17.0,3,0
85361,3.0,678.839599609375,44,0.572,3.257,0.0,1,1
38558,0.0,186.0,45,0.3320000000000002,13.857,0.0,5,1
19411,0.0,434.0,34,2.97,0.191,0.0,2,0
4424,0.0,465.0,39,0.09399999999999997,0.204,0.0,1,0
83964,2.0,31.80015754699707,14,7.822,50.46186362458999,0.0,5,1
21686,1.0,906.0,34,1.388,0.0,0.0,2,0
50803,1.0,390.0,41,2.234,5.295,0.0,5,1
7507,0.0,79.0,31,0.0,0.0,0.0,2,0
47059,1.0,90.0,24,2.505,0.0,0.0,5,0
15941,0.0,111.0,41,0.0,0.0,0.0,2,0
35749,0.0,259.0,30,1.405,20.79692731476,11.0,3,0
87484,1.0,161.0,43,2.505,0.0,0.0,5,1
8645,3.0,420.0,35,4.143,1.08800000763,0.0,1,1
48203,1.0,515.0,44,3.970686676020001,4.11068667602,0.0,5,1
27413,1.0,480.0,44,3.438,0.436,0.0,5,1
20198,0.0,128.0,53,2.358,4.84443856812,0.0,2,1
33180,3.0,312.0,36,7.17005007935,20.55405005646,0.0,1,1
52976,1.0,727.0,50,2.035,3.79462023163,6.0,5,1
49513,1.0,29.0,43,2.234,5.295,0.0,5,1
33399,0.0,36.0,29,0.871,1.876,0.0,5,0
50903,0.0,250.0,49,0.697,1.33623414612,0.0,1,0
8117,0.0,657.0,42,3.304,1.48999999547,0.0,2,0
92550,1.0,105.0,37,1.367,0.0,0.0,2,1
82975,0.0,339.8208923339844,37,2.279,7.63800001144,5.0,3,0
60145,0.0,196.0,32,5.285,2.661,0.0,5,0
58670,1.0,39.0,31,4.395000000000001,1.966,0.0,1,0
62417,0.0,42.0,49,1.563,0.735,0.0,1,0
41587,1.0,460.0,49,0.675,1.481,0.0,5,1
4550,0.0,62.0,34,0.0,1.781,0.0,2,0
50400,1.0,711.3758544921875,39,3.182,2.037,0.0,1,1
51360,1.0,77.0,37,4.742,1.165,0.0,1,1
8824,2.0,505.0,37,0.033,0.33,0.0,1,1
61613,0.0,86.0,35,0.6,0.371,0.0,3,0
78689,1.0,296.0,44,5.382,1.75,0.0,2,1
34504,0.0,740.0,39,2.244,3.942,7.0,3,0
20609,0.0,146.0,40,0.63,0.177,7.0,3,0
38490,2.0,95.0,36,0.7329999999999998,7.163025794970001,15.0,3,0
49119,2.0,101.0,23,1.898,3.0060974884,0.0,5,1
69617,0.0,1072.0,28,2.5,4.97600000155,9.0,3,0
89657,2.0,222.0,42,0.8980000000000001,3.26200002349,0.0,1,1
38175,2.0,345.0,35,6.355,9.846,13.0,3,0
15946,1.0,148.0,33,4.99699999904,1.771,0.0,2,0
72571,1.0,40.0,60,0.224,0.872,0.0,1,1
33498,1.0,327.0,34,5.716,19.743,0.0,1,1
56688,0.0,132.0,33,2.561,0.8313137130699999,13.0,3,0
22914,2.0,220.0,15,0.191,1.098,12.0,3,0
8922,1.0,167.0,66,1.948,0.133,5.0,3,1
70663,0.0,514.0,53,0.69,0.0,2.0,3,0
15067,3.0,44.0,47,1.872,2.42600000763,9.0,3,1
63821,0.0,153.0,35,1.14,1.34786779785,0.0,5,0
42483,1.0,38.0,35,0.184,0.456,0.0,1,0
33330,1.0,312.0,36,5.412,4.305,2.0,5,1
50027,1.0,817.0,37,4.395000000000001,1.966,0.0,1,1
1849,3.0,354.0,34,1.795,0.0,0.0,1,1
40991,0.0,20.0,43,4.973,5.518,3.0,5,0
54443,0.0,61.0,14,7.229999999999999,8.62758076119,0.0,5,0
21261,0.0,282.0,69,0.458,2.19999999773,0.0,2,1
74851,0.0,85.0,22,0.36,0.53,0.0,3,0
51044,0.0,84.0,32,2.875,0.354,0.0,5,0
36379,0.0,325.0,40,0.056,9.92352322214,3.0,3,0
89758,0.0,16.96341705322266,28,3.319999999999999,2.473012146,0.0,2,0
32151,3.0,348.5207214355469,42,11.827,12.112,4.0,5,1
15163,2.0,110.7221450805664,30,0.0,1.006,0.0,1,1
40239,2.0,209.0,35,4.429,14.22499999237,0.0,5,1
21274,0.0,286.0,49,0.458,2.19999999773,0.0,2,1
52376,0.0,293.0,69,2.04,0.813,7.0,3,0
84168,2.0,633.0,36,1.204,4.38027001953,0.0,1,1
17244,0.0,52.0,45,0.0,0.0,0.0,2,0
17986,1.0,597.0,34,1.45,1.219,0.0,2,0
55168,3.0,77.0,46,4.865,0.0,7.0,3,1
67963,0.0,540.0,35,1.334,5.689040801999999,0.0,2,0
75624,0.0,585.0,45,0.017,3.30641824448,14.0,3,0
67912,1.0,508.0,36,6.373000000000001,4.053141906740001,7.0,3,0
13716,1.0,109.0,25,0.0,0.0,0.0,2,0
43563,1.0,793.0,44,0.011,0.424,0.0,1,1
73547,0.0,681.0,47,2.394,1.73560267639,0.0,1,0
27524,1.0,399.0,39,9.42860802841,4.13992107772,0.0,5,1
15118,2.0,805.0,34,0.0,1.006,0.0,1,1
62831,0.0,283.0,40,5.81916500044,0.62016500044,0.0,5,0
77459,2.0,85.0,27,8.365,3.78896025848,0.0,1,1
60945,0.0,532.0,44,0.0,0.0,0.0,1,0
12562,1.0,21.0,41,1.15,4.96799999523,4.0,3,0
79347,3.0,1.658907890319824,39,1.383,6.204,5.0,3,1
11301,0.0,364.0,39,0.458,2.19999999773,0.0,2,0
58970,0.0,279.0,42,2.967,0.313,0.0,1,0
82899,1.0,170.0,36,5.126601661392405,5.852000000719999,0.0,2,1
50501,0.0,87.0,22,0.122,0.122,0.0,1,0
40468,3.0,181.0,42,5.84,22.95430227088,0.0,1,1
6986,1.0,105.0,32,0.5840000000000001,2.02319139742,2.0,3,0
28197,2.0,121.0,49,10.75312992096,2.65990155029,0.0,5,1
58911,3.0,291.0,49,9.479999999999999,5.492,0.0,1,1
65519,2.0,580.0,47,1.832,1.427,7.0,3,1
41503,0.0,801.0,34,3.345000000000001,2.529,0.0,5,0
57370,3.0,64.0,50,9.58,0.872,17.0,3,0
68956,1.0,24.0,31,1.967,4.417277906060001,0.0,1,0
91556,2.0,27.29999923706055,3,1.204,4.38027001953,0.0,1,0
27819,0.0,303.0,39,11.4228208313,0.651,0.0,1,0
38759,3.0,35.0,42,6.083,12.17635159922,0.0,1,1
83496,1.0,138.4548034667969,37,0.517,5.45091629362,0.0,2,1
25863,0.0,608.0,45,12.18688112641,0.756,0.0,1,0
18478,1.0,63.0,27,0.043,1.815,0.0,1,0
32944,0.0,277.0,46,1.027,36.41292321014,7.0,3,0
58915,3.0,115.0,41,9.479999999999999,5.492,0.0,1,1
7248,0.0,327.0,49,0.0,1.226,0.0,1,0
31573,0.0,120.0,40,1.608,8.426039428709998,0.0,5,0
57685,0.0,28.0,35,1.26,0.754,0.0,5,0
57546,1.0,508.0,52,1.032,1.782,0.0,5,1
32754,3.0,663.0,41,0.6429999999999996,16.80549581468,0.0,1,1
22402,2.0,108.0,42,0.8980000000000001,3.26200002349,0.0,1,1
19159,0.0,429.0,33,4.102,0.709,3.0,3,0
48693,0.0,234.0,35,1.764999999999999,0.747,0.0,4,0
26463,0.0,21.0,36,10.349,2.339,3.0,5,0
30239,1.0,162.0,43,2.065999999999999,4.121,0.0,5,1
74257,1.0,255.0,38,6.976,4.8281721344,0.0,1,1
70542,3.0,88.0,37,10.185,5.475,0.0,1,1
90893,0.0,363.0,41,5.576,1.48946042037,1.0,3,0
8643,1.0,142.0,35,1.948,0.133,5.0,3,0
43252,0.0,46.0,34,1.14,1.34786779785,0.0,5,0
20619,1.0,83.0,36,0.073,0.683,0.0,2,1
62642,0.0,240.0,44,0.428,0.49,0.0,5,0
34082,0.0,67.0,30,0.409,4.22652963257,5.0,3,0
882,1.0,39.0,34,1.15,4.96799999523,4.0,3,0
7478,0.0,660.0,34,0.0,0.0,0.0,2,0
88802,3.0,425.7979736328125,44,18.502,14.22061534119,13.0,5,1
86574,1.0,210.9292755126953,40,2.065999999999999,4.121,0.0,5,1
44107,0.0,784.0,50,4.637,0.734,8.0,3,0
7505,0.0,22.0,40,0.02,0.298,6.0,3,0
9491,2.0,419.0,36,0.191,1.098,12.0,3,0
90949,0.0,175.0510559082031,39,0.265,1.59663132477,0.0,2,0
64103,1.0,63.0,33,0.922,0.993,0.0,1,0
78182,0.0,167.0,37,0.0,2.142,4.0,3,0
48448,4.0,36.0,37,4.906,1.162,4.0,3,1
70034,0.0,684.0,38,3.671,1.402,3.0,3,0
14651,1.0,292.0,38,0.073,0.683,0.0,2,1
61661,4.0,149.0,53,8.17,2.282,11.0,3,1
46567,0.0,22.0,36,1.764999999999999,0.747,0.0,4,0
80927,0.0,160.0,22,1.211,2.885,0.0,2,0
50035,1.0,642.0,37,4.395000000000001,1.966,0.0,1,1
5724,0.0,551.0,50,0.0,3.14302931118,0.0,1,0
1709,3.0,1194.0,38,1.795,0.0,0.0,1,1
38699,3.0,950.3186645507812,51,6.083,12.17635159922,0.0,1,1
81375,0.0,63.0,32,1.56445542908,1.67441933728,5.0,3,0
17229,0.0,515.0,39,0.0,0.562,0.0,2,0
77923,1.0,150.0,72,0.0,0.526,4.0,3,1
46318,0.0,159.0,37,2.394,1.73560267639,0.0,1,0
3083,0.0,149.0,65,0.331,1.557,7.0,3,0
1653,2.0,956.0,37,0.198,9.82900003737,5.0,3,1
62240,0.0,101.0,50,5.114,7.86099999809,7.0,3,0
73584,0.0,156.0,37,1.888,5.054,0.0,1,0
38232,2.0,199.0,53,7.822,50.46186362458999,0.0,5,1
49973,2.0,1332.0,43,2.998,1.511,0.0,5,1
82003,0.0,76.0,33,2.005,1.137,2.0,3,0
5307,0.0,107.0,34,0.0,0.128,0.0,3,0
37983,1.0,40.0,44,1.103,14.62,0.0,5,1
45038,1.0,75.0,49,2.254,1.408,0.0,1,1
26301,0.0,556.0,49,3.259999999999999,8.65899998855,2.0,3,0
18058,1.0,136.0,37,1.45,1.219,0.0,2,1
71479,2.0,517.0,40,8.365,3.78896025848,0.0,1,1
24967,2.0,510.0,38,21.17600001526,2.28700001526,17.0,3,0
28789,1.0,545.0,45,9.42860802841,4.13992107772,0.0,5,1
89760,0.0,70.56328582763672,32,0.093,0.033,0.0,5,0
23223,0.0,660.0,43,6.89,6.31683332443,0.0,5,1
46277,0.0,190.0,40,2.874000000000001,0.799,9.0,3,0
79771,0.0,39.0,42,1.154,5.403032295229999,0.0,2,0
81037,0.0,36.0,33,5.576,1.48946042037,1.0,3,0
66485,0.0,126.0,21,2.397,2.87070288086,0.0,1,0
34213,0.0,134.0,46,5.858000000000001,9.458,0.0,5,1
22934,1.0,264.3892822265625,68,0.206,1.94,0.0,1,1
78363,6.0,579.8223876953125,65,5.456,6.7788223877,9.0,3,1
39433,0.0,326.0,44,1.26,2.273,0.0,1,0
22573,1.0,283.0,45,0.044,0.75963378906,0.0,2,1
54695,1.0,131.0,34,4.498,0.897,0.0,1,0
84822,0.0,106.8161163330078,44,0.586,0.0,0.0,2,0
81701,0.0,1.391684055328369,35,2.551,3.091,0.0,1,0
20005,0.0,165.0,31,0.736,6.81196994019,0.0,1,0
84599,1.0,50.0,36,2.234,3.91169491409,0.0,1,1
10277,0.0,310.0,37,1.435,0.57099999427,1.0,3,0
2603,1.0,686.0,33,0.9789999999999999,2.273,2.0,3,0
92361,2.0,183.2244567871094,49,0.129,1.58,0.0,1,1
49241,2.0,95.0,45,0.011,0.103,0.0,1,1
79505,2.0,915.0,39,3.467000000000001,8.88228168917,0.0,2,1
14803,1.0,307.0,39,0.212,2.70060400391,4.0,3,0
59022,1.0,84.0,37,1.795,0.0,0.0,5,1
66809,1.0,50.0,38,1.031,6.7924975543,7.0,3,0
68436,1.0,30.0,37,2.57,1.20694317627,6.0,3,0
42221,0.0,329.0,52,5.114,7.86099999809,7.0,3,0
23427,0.0,256.0,49,9.480000000000002,0.677,4.0,3,0
28396,0.0,349.0,45,7.508,0.105,9.0,3,0
67081,2.0,30.0,34,1.557,0.887,13.0,3,0
84480,0.0,280.8677978515625,43,1.14,1.34786779785,0.0,5,0
61974,0.0,67.0,48,2.385,0.26511373901,0.0,5,1
80514,1.0,290.0,35,3.882,0.337,0.0,1,0
19431,1.0,332.0,33,1.584000007640001,0.487,0.0,2,0
27223,4.0,203.0,43,4.119,1.756,9.0,3,1
15147,2.0,1.287455201148987,30,0.0,1.006,0.0,1,1
64210,0.0,698.0,35,1.551,2.33769227482,0.0,1,0
87990,1.0,143.0,53,2.233,3.64887834978,0.0,2,1
12768,1.0,314.0,58,0.044,0.75963378906,0.0,2,1
87649,1.0,53.0,50,0.73,3.43749692097,9.0,3,0
3299,1.0,79.0,23,0.7210000000000003,1.434,4.0,3,0
47553,2.0,1485.0,36,3.443,1.053,0.0,5,1
78161,1.0,45.0,36,1.392,2.203,6.0,3,0
80096,2.0,15.0,37,0.609,8.994,0.0,1,1
35559,1.0,1025.0,46,4.098,35.98626702223,0.0,1,1
58389,1.0,452.0,38,1.538999999999999,3.095,0.0,1,1
60339,1.0,515.0,41,1.659,0.902,0.0,5,1
83423,0.0,144.0,39,2.496,2.75670664763,0.0,2,0
69110,1.0,1400.0,40,1.392,2.203,6.0,3,0
85567,0.0,163.9683380126953,51,2.867,0.207,0.0,5,1
48054,1.0,1027.0,35,2.174,10.211,8.0,3,0
34139,3.0,395.0,47,2.532,9.81096899414,0.0,5,1
734,0.0,64.0,19,3.765,0.814,0.0,1,0
17838,0.0,98.0,30,0.0,1.52252331543,0.0,1,0
57253,1.0,47.0,35,1.734,3.857,0.0,3,1
70775,5.0,140.0,37,6.236000000000001,10.22074494623,0.0,2,1
22907,0.0,171.5569610595703,34,1.435,0.57099999427,1.0,3,0
17706,0.0,586.0,36,0.435,1.26773057556,6.0,3,0
91316,0.0,92.77627563476562,34,0.265,1.59663132477,0.0,2,0
36201,0.0,176.0,39,4.186,6.23029761887,1.0,5,0
34653,1.0,50.0,34,3.406,14.35800001526,0.0,5,1
17820,0.0,264.0,46,1.478,0.343,0.0,1,0
65195,1.0,302.0,24,1.71,11.009,0.0,1,0
38962,0.0,82.0,35,3.04060418701,11.88260418057,0.0,5,0
51259,0.0,252.0,45,0.0,0.0,1.0,3,0
41920,1.0,181.0,31,3.182,2.037,0.0,1,0
26242,1.0,10.0,38,1.772,4.25655876923,0.0,1,1
11370,0.0,246.0,24,0.0,0.071,0.0,2,0
25445,6.0,372.0,34,20.08484381104,7.069,0.0,1,1
34228,0.0,355.9205322265625,30,0.339,13.85419300843,0.0,5,0
12051,0.0,251.0,36,0.142,1.95121324158,4.0,2,0
23466,0.0,138.0,44,7.5271131134,2.1241131134,0.0,1,0
37378,4.0,632.0,40,15.02935630035,7.647356300349999,5.0,3,1
82487,2.0,504.0,40,0.609,8.994,0.0,1,1
51659,0.0,259.0,35,1.133,0.13367912292,0.0,5,0
15851,0.0,1882.0,36,0.142,1.95121324158,4.0,2,0
20542,0.0,369.0,36,2.156,0.0,0.0,1,0
5881,2.0,142.0,40,0.525,0.0,0.0,1,1
90225,0.0,382.0,39,2.034,0.513,0.0,1,0
